prompt,video_url
Your browser does not support the video.,https://cdn.higgsfield.ai/kling_video_sample/0083b39d-9f65-4973-8be1-e7508778a9a2.mp4
Your browser does not support the video.,https://cdn.higgsfield.ai/kling_video_sample/988cf938-65c8-453b-b1d4-b54f59b5b31b.mp4
