prompt,video_url
,https://cdn.higgsfield.ai/kling_video_sample/1c99b305-1dd6-4e5c-9adb-def106ca21be.mp4
,https://cdn.higgsfield.ai/kling_video_sample/fdce2c0a-d5fa-4534-b36c-b234ca564d5c.mp4
,https://cdn.higgsfield.ai/kling_video_sample/e9091b66-2a26-45a9-92b8-8bce34c26593.mp4
,https://cdn.higgsfield.ai/kling_video_sample/686b4625-5262-4b04-8b0a-c899967d6651.mp4
,https://cdn.higgsfield.ai/kling_video_sample/9ac67026-ed9e-4540-a019-17856cec8fad.mp4
,https://cdn.higgsfield.ai/kling_video_sample/25e2be19-93cc-4365-9316-8fd617039dc9.mp4
