prompt,video_url
,https://cdn.higgsfield.ai/minimax_hailuo_sample/81f26e49-1ea4-4217-b759-a63c53b8b08f.mp4
,https://cdn.higgsfield.ai/minimax_hailuo_sample/2dddac45-232c-454e-b0d6-08b8f8d31531.mp4
,https://cdn.higgsfield.ai/minimax_hailuo_sample/5f0357c0-b6b2-413a-bbd6-093e13d8d900.mp4
,https://cdn.higgsfield.ai/minimax_hailuo_sample/5af654f3-5143-4c31-8cd3-b7c58748c14e.mp4
,https://cdn.higgsfield.ai/minimax_hailuo_sample/85cb6464-a22f-4284-b619-8e8d18ace0e3.mp4
,https://cdn.higgsfield.ai/minimax_hailuo_sample/74d276f5-0e1d-4d43-9c25-6b906e31c322.mp4
