video_url,prompt
https://cdn.higgsfield.ai/minimax_hailuo_motion/d8320e8a-da48-4fcb-a613-cb200f949589.mp4,
https://cdn.higgsfield.ai/minimax_hailuo_motion/d8320e8a-da48-4fcb-a613-cb200f949589.mp4,
https://cdn.higgsfield.ai/minimax_hailuo_motion/d8320e8a-da48-4fcb-a613-cb200f949589.mp4,
https://cdn.higgsfield.ai/minimax_hailuo_motion/d8320e8a-da48-4fcb-a613-cb200f949589.mp4,
https://cdn.higgsfield.ai/minimax_hailuo_motion/d8320e8a-da48-4fcb-a613-cb200f949589.mp4,
https://cdn.higgsfield.ai/minimax_hailuo_motion/d8320e8a-da48-4fcb-a613-cb200f949589.mp4,
https://cdn.higgsfield.ai/minimax_hailuo_motion/d8320e8a-da48-4fcb-a613-cb200f949589.mp4,
