prompt,video_url
Your browser does not support the video.,https://cdn.higgsfield.ai/kling_video_sample/608e651d-3081-4ca8-9759-f8c1e2e00b7f.mp4
Your browser does not support the video.,https://cdn.higgsfield.ai/kling_video_sample/d10437e5-d612-4ddc-9bc5-53fa91e6c76f.mp4
